"NPI","State","total_synthetic","total_opioids","percent_synthetic","percent_deaths"
"1831106103","CA","14","140","0.1","0.00011794162977175439"
"1831112119","OH","40","88","0.45454545454545453","0.00023714852065646582"
"1831113026","IN","0","0","0","0.00017836211832104634"
"1831114156","TX","274","593","0.4620573355817875","9.83432025015849e-05"
"1831117324","NC","20","20","1","0.00013789517935512173"
"1831117613","MI","0","26","0","0.00017805853942278718"
"1831118678","WV","0","23","0","0.000338132258788203"
"1831120757","TX","16","16","1","9.83432025015849e-05"
"1831123108","PA","0","13","0","0.00021387525921219534"
"1831123488","TN","0","12","0","0.00019535164681900091"
"1831125988","IL","0","0","0","0.00013235383731035268"
"1831126812","TN","108","306","0.35294117647058826","0.00019535164681900091"
"1831127893","WI","27","27","1","0.00014853606648982808"
"1831128826","PA","11","11","1","0.00021387525921219534"
"1831129097","TX","0","44","0","9.83432025015849e-05"
"1831131028","FL","0","0","0","0.0001347117506083509"
"1831131432","TN","13","13","1","0.00019535164681900091"
"1831132323","AZ","31","31","1","0.00018274765551810394"
"1831133826","OR","0","0","0","0.00013282223067557407"
"1831134154","GA","0","13","0","0.000120694540033208"
"1831135664","MI","53","302","0.17549668874172186","0.00017805853942278718"
"1831138122","TX","0","11","0","9.83432025015849e-05"
"1831139070","NY","37","193","0.19170984455958548","0.00011704163328647767"
"1831139872","FL","81","106","0.7641509433962265","0.0001347117506083509"
"1831144260","AL","0","35","0","0.0001495741790694624"
"1831150630","FL","2182","15234","0.1432322436654851","0.0001347117506083509"
"1831152198","OH","96","177","0.5423728813559322","0.00023714852065646582"
"1831152651","PA","0","21","0","0.00021387525921219534"
"1831152719","NJ","0","35","0","0.0001407969737977169"
"1831153758","NY","0","24","0","0.00011704163328647767"
"1831154012","MI","0","0","0","0.00017805853942278718"
"1831154871","PA","0","13","0","0.00021387525921219534"
"1831155902","PA","0","48","0","0.00021387525921219534"
"1831161058","PA","0","0","0","0.00021387525921219534"
"1831163682","VA","16","29","0.5517241379310345","0.00011863825078794562"
"1831164128","GA","0","23","0","0.000120694540033208"
"1831165570","MD","0","13","0","0.00018047454347530552"
"1831165588","KY","204","251","0.8127490039840638","0.00024503474738328144"
"1831165638","FL","44","44","1","0.0001347117506083509"
"1831166040","OH","0","53","0","0.00023714852065646582"
"1831166461","CA","0","19","0","0.00011794162977175439"
"1831169077","TX","177","1042","0.16986564299424184","9.83432025015849e-05"
"1831170729","IA","0","56","0","8.542539256850857e-05"
"1831171768","MI","119","417","0.2853717026378897","0.00017805853942278718"
"1831175165","SC","0","0","0","0.00014681123279758752"
"1831176460","MS","62","272","0.22794117647058823","0.00011232923699362832"
"1831176841","MN","48","48","1","9.538076666211594e-05"
"1831177484","AL","0","24","0","0.0001495741790694624"
"1831178003","OH","0","0","0","0.00023714852065646582"
"1831180215","PA","0","142","0","0.00021387525921219534"
"1831180975","CA","63","303","0.2079207920792079","0.00011794162977175439"
"1831183144","VA","11","29","0.3793103448275862","0.00011863825078794562"
"1831183417","WI","0","11","0","0.00014853606648982808"
"1831184589","AZ","47","147","0.3197278911564626","0.00018274765551810394"
"1831184944","GA","0","17","0","0.000120694540033208"
"1831185032","PA","0","24","0","0.00021387525921219534"
"1831187004","TX","51","288","0.17708333333333334","9.83432025015849e-05"
"1831187012","FL","162","162","1","0.0001347117506083509"
"1831188085","GA","0","0","0","0.000120694540033208"
"1831189737","MA","0","12","0","0.0001925943368598965"
"1831190511","KS","0","27","0","0.00011472181514790993"
"1831193101","MA","75","558","0.13440860215053763","0.0001925943368598965"
"1831194471","AL","0","13","0","0.0001495741790694624"
"1831197045","PA","122","433","0.2817551963048499","0.00021387525921219534"
"1831197847","TX","16","31","0.5161290322580645","9.83432025015849e-05"
"1831198118","IL","0","17","0","0.00013235383731035268"
"1831199165","NY","27","82","0.32926829268292684","0.00011704163328647767"
"1831199223","TN","225","674","0.33382789317507416","0.00019535164681900091"
"1831200625","GA","55","91","0.6043956043956044","0.000120694540033208"
"1831201292","TN","18","136","0.1323529411764706","0.00019535164681900091"
"1831202480","SC","0","34","0","0.00014681123279758752"
"1831206184","WI","41","251","0.16334661354581673","0.00014853606648982808"
"1831207174","IL","0","13","0","0.00013235383731035268"
"1831213164","AZ","0","26","0","0.00018274765551810394"
"1831218452","NJ","0","0","0","0.0001407969737977169"
"1831240795","OH","0","65","0","0.00023714852065646582"
"1831243427","MO","0","103","0","0.00017653372149795232"
"1831245034","GA","60","99","0.6060606060606061","0.000120694540033208"
"1831245778","NJ","0","12","0","0.0001407969737977169"
"1831247881","CA","0","0","0","0.00011794162977175439"
"1831249275","NJ","0","20","0","0.0001407969737977169"
"1831249705","OH","54","296","0.18243243243243243","0.00023714852065646582"
"1831252410","NH","0","24","0","0.0002523689815853759"
"1831253863","TX","291","542","0.5369003690036901","9.83432025015849e-05"
"1831256254","CA","0","0","0","0.00011794162977175439"
"1831260207","OH","274","868","0.315668202764977","0.00023714852065646582"
"1831266733","PA","32","32","1","0.00021387525921219534"
"1831275205","PA","0","19","0","0.00021387525921219534"
"1831277029","WY","0","0","0","0.00018707372077616716"
"1831278092","MI","18","18","1","0.00017805853942278718"
"1831282961","FL","84","286","0.2937062937062937","0.0001347117506083509"
"1831282979","FL","43","175","0.24571428571428572","0.0001347117506083509"
"1831285097","NJ","0","25","0","0.0001407969737977169"
"1831290402","MI","97","502","0.19322709163346613","0.00017805853942278718"
"1831293570","CT","22","22","1","0.00017324419923917154"
"1831296557","NY","21","21","1","0.00011704163328647767"
"1831296979","OR","21","181","0.11602209944751381","0.00013282223067557407"
"1831297159","TX","0","14","0","9.83432025015849e-05"
"1831297621","MI","0","28","0","0.00017805853942278718"
"1831299346","KY","95","224","0.42410714285714285","0.00024503474738328144"
"1831299783","VA","0","0","0","0.00011863825078794562"
"1831304104","TX","0","74","0","9.83432025015849e-05"
"1831307123","FL","57","100","0.57","0.0001347117506083509"
"1831311679","NC","58","285","0.20350877192982456","0.00013789517935512173"
"1831320878","CA","0","0","0","0.00011794162977175439"
"1831322965","IL","0","16","0","0.00013235383731035268"
"1831324565","MI","0","114","0","0.00017805853942278718"
"1831326925","TX","0","19","0","9.83432025015849e-05"
"1831339902","NY","534","3168","0.16856060606060605","0.00011704163328647767"
"1831341130","MI","0","70","0","0.00017805853942278718"
"1831347707","FL","135","135","1","0.0001347117506083509"
"1831348812","WI","165","295","0.559322033898305","0.00014853606648982808"
"1831350131","CA","149","564","0.2641843971631206","0.00011794162977175439"
"1831352590","NY","79","123","0.6422764227642277","0.00011704163328647767"
"1831352970","NY","11","38","0.2894736842105263","0.00011704163328647767"
"1831355221","PA","84","136","0.6176470588235294","0.00021387525921219534"
"1831359116","TX","152","245","0.6204081632653061","9.83432025015849e-05"
"1831363399","NC","0","60","0","0.00013789517935512173"
"1831366947","NY","0","12","0","0.00011704163328647767"
"1831367432","NV","24","63","0.38095238095238093","0.00019533098028196475"
"1831378306","TX","0","0","0","9.83432025015849e-05"
"1831384932","SC","0","32","0","0.00014681123279758752"
"1831385244","UT","0","43","0","0.00020786853056598153"
"1831387679","UT","50","147","0.3401360544217687","0.00020786853056598153"
"1831388339","CA","0","38","0","0.00011794162977175439"
"1831388396","TX","187","310","0.603225806451613","9.83432025015849e-05"
"1831392216","NY","0","11","0","0.00011704163328647767"
"1831393867","NC","58","70","0.8285714285714286","0.00013789517935512173"
"1831395896","FL","20","150","0.13333333333333333","0.0001347117506083509"
"1831396415","CA","0","0","0","0.00011794162977175439"
"1831397454","TX","0","0","0","9.83432025015849e-05"
"1831399344","FL","0","0","0","0.0001347117506083509"
"1831399799","IL","0","19","0","0.00013235383731035268"
"1831400852","AR","18","52","0.34615384615384615","0.00012029575183662215"
"1831401132","TX","49","60","0.8166666666666667","9.83432025015849e-05"
"1831402841","WA","0","26","0","0.00014043078254228773"
"1831403310","SD","0","0","0","7.456706715888821e-05"
"1831404524","NJ","0","0","0","0.0001407969737977169"
"1831408855","NY","14","26","0.5384615384615384","0.00011704163328647767"
"1831412964","TX","23","49","0.46938775510204084","9.83432025015849e-05"
"1831415017","FL","0","0","0","0.0001347117506083509"
"1831423912","OH","16","44","0.36363636363636365","0.00023714852065646582"
"1831431188","NY","131","864","0.15162037037037038","0.00011704163328647767"
"1831432137","NM","0","0","0","0.0002623140124117208"
"1831433135","AZ","33","62","0.532258064516129","0.00018274765551810394"
"1831443332","NY","0","20","0","0.00011704163328647767"
"1831452531","KS","35","115","0.30434782608695654","0.00011472181514790993"
"1831458256","PA","0","29","0","0.00021387525921219534"
"1831458652","TN","0","0","0","0.00019535164681900091"
"1831460864","MS","0","20","0","0.00011232923699362832"
"1831475060","CT","14","49","0.2857142857142857","0.00017324419923917154"
"1831478890","MD","0","0","0","0.00018047454347530552"
"1831482777","TX","71","111","0.6396396396396397","9.83432025015849e-05"
"1831486471","OR","0","18","0","0.00013282223067557407"
"1831487222","TN","118","421","0.28028503562945367","0.00019535164681900091"
"1831530609","MA","0","13","0","0.0001925943368598965"
"1831532217","TN","0","15","0","0.00019535164681900091"
"1841200375","GA","0","21","0","0.000120694540033208"
"1841202041","FL","223","2609","0.0854733614411652","0.0001347117506083509"
"1841206711","NY","17","55","0.3090909090909091","0.00011704163328647767"
"1841210853","MI","0","25","0","0.00017805853942278718"
"1841215340","NJ","0","12","0","0.0001407969737977169"
"1841217684","FL","116","3186","0.03640929064657878","0.0001347117506083509"
"1841217858","NV","12","79","0.1518987341772152","0.00019533098028196475"
"1841222189","TX","100","115","0.8695652173913043","9.83432025015849e-05"
"1841223716","CA","0","39","0","0.00011794162977175439"
"1841224268","CA","14","429","0.03263403263403263","0.00011794162977175439"
"1841224854","SC","0","25","0","0.00014681123279758752"
"1841226776","IL","57","385","0.14805194805194805","0.00013235383731035268"
"1841227303","MT","0","12","0","0.00012313269271497737"
"1841227790","WV","0","0","0","0.000338132258788203"
"1841228889","ME","0","76","0","0.00016261362250452081"
"1841231230","CO","13","159","0.08176100628930817","0.00017064111137284096"
"1841231446","TX","53","114","0.4649122807017544","9.83432025015849e-05"
"1841234416","VA","0","13","0","0.00011863825078794562"
"1841238714","MO","29","58","0.5","0.00017653372149795232"
"1841242195","OR","46","163","0.2822085889570552","0.00013282223067557407"
"1841242799","FL","0","43","0","0.0001347117506083509"
"1841244852","NC","28","275","0.10181818181818182","0.00013789517935512173"
"1841248424","MN","20","103","0.1941747572815534","9.538076666211594e-05"
"1841248499","FL","147","271","0.5424354243542435","0.0001347117506083509"
"1841249604","OH","65","206","0.3155339805825243","0.00023714852065646582"
"1841250727","SD","0","26","0","7.456706715888821e-05"
"1841253119","PA","40","161","0.2484472049689441","0.00021387525921219534"
"1841253689","TX","11","11","1","9.83432025015849e-05"
"1841254943","CO","0","82","0","0.00017064111137284096"
"1841257094","MN","0","0","0","9.538076666211594e-05"
"1841257326","MN","51","88","0.5795454545454546","9.538076666211594e-05"
"1841257383","NY","52","156","0.3333333333333333","0.00011704163328647767"
"1841257540","NC","305","530","0.5754716981132075","0.00013789517935512173"
"1841258159","SD","0","0","0","7.456706715888821e-05"
"1841259173","CA","21","219","0.0958904109589041","0.00011794162977175439"
"1841261625","NV","0","0","0","0.00019533098028196475"
"1841263209","FL","42","99","0.42424242424242425","0.0001347117506083509"
"1841263589","OH","219","678","0.3230088495575221","0.00023714852065646582"
"1841265089","IN","0","30","0","0.00017836211832104634"
"1841265766","OH","80","605","0.1322314049586777","0.00023714852065646582"
"1841267333","TN","0","0","0","0.00019535164681900091"
"1841269925","NC","158","723","0.21853388658367912","0.00013789517935512173"
"1841272671","VA","0","0","0","0.00011863825078794562"
"1841274388","KY","0","26","0","0.00024503474738328144"
"1841275435","NY","33","133","0.24812030075187969","0.00011704163328647767"
"1841275500","MA","0","39","0","0.0001925943368598965"
"1841276284","FL","14","999","0.014014014014014014","0.0001347117506083509"
"1841276532","MI","102","254","0.4015748031496063","0.00017805853942278718"
"1841277951","AZ","0","12","0","0.00018274765551810394"
"1841279551","PA","109","622","0.1752411575562701","0.00021387525921219534"
"1841279585","WI","125","421","0.29691211401425177","0.00014853606648982808"
"1841281722","FL","119","220","0.5409090909090909","0.0001347117506083509"
"1841281862","TX","0","12","0","9.83432025015849e-05"
"1841284007","TX","94","493","0.19066937119675456","9.83432025015849e-05"
"1841284478","MS","15","62","0.24193548387096775","0.00011232923699362832"
"1841286325","NY","0","42","0","0.00011704163328647767"
"1841286853","TN","44","819","0.05372405372405373","0.00019535164681900091"
"1841288974","KS","0","23","0","0.00011472181514790993"
"1841290913","IL","28","69","0.4057971014492754","0.00013235383731035268"
"1841292265","MN","148","257","0.5758754863813229","9.538076666211594e-05"
"1841292554","NC","0","0","0","0.00013789517935512173"
"1841292612","IN","69","640","0.1078125","0.00017836211832104634"
"1841293487","TX","224","1263","0.17735550277117973","9.83432025015849e-05"
"1841294121","SC","17","133","0.12781954887218044","0.00014681123279758752"
"1841294592","MI","68","358","0.18994413407821228","0.00017805853942278718"
"1841297520","GA","97","125","0.776","0.000120694540033208"
"1841298270","TX","343","2160","0.1587962962962963","9.83432025015849e-05"
"1841298767","LA","73","140","0.5214285714285715","0.00016798292930231954"
"1841300340","KS","166","526","0.3155893536121673","0.00011472181514790993"
"1841302296","KS","25","101","0.24752475247524752","0.00011472181514790993"
